timestamp,decline,decline_rad,tan_decl,cos-1_decl
2010-01-01,-22.98663089441914,-0.401192393048263,-0.42419946654572616,1.086252819291015
2010-01-02,-22.899085381739386,-0.39966443560665493,-0.4223977269270413,1.085550477736126
2010-01-03,-22.803941556813044,-0.39800386259874915,-0.42044224457067825,1.0847910771294305
2010-01-04,-22.701246010643054,-0.39621148719094895,-0.41833461398207533,1.0839759449616637
2010-01-05,-22.591049042882663,-0.3942881872778161,-0.4160765432018045,1.0831064997509539
2010-01-06,-22.47340458101617,-0.3922349040715089,-0.41366984895575515,1.0821842467598008
2010-01-07,-22.348370094669278,-0.3900526406062157,-0.4111164515702339,1.0812107735088938
2010-01-08,-22.216006505404774,-0.3877424601637927,-0.40841836968016637,1.0801877451129525
2010-01-09,-22.076378092369275,-0.3853054846269887,-0.4055777147590764,1.0791168994641844
2010-01-10,-21.929552394167196,-0.3827428927668229,-0.402596685499823,1.0780000422891658
2010-01-11,-21.775600107345294,-0.38005591847080605,-0.39947756207512647,1.076839042104941
2010-01-12,-21.614594981873775,-0.37724584891874147,-0.3962227003066991,1.0756358250998952
2010-01-13,-21.446613714012564,-0.37431402271288877,-0.39283452577141165,1.0743923699645535
2010-01-14,-21.271735836953265,-0.3712618279693061,-0.38931552787236745,1.073110702696856
2010-01-15,-21.090043609619503,-0.36809070037705,-0.3856682539018623,1.071792891405663
2010-01-16,-20.901621904008152,-0.3648021212319084,-0.3818953031223357,1.0704410411353353
2010-01-17,-20.70655809144542,-0.36139761545119564,-0.3779993208902648,1.0690572887331629
2010-01-18,-20.504941928122868,-0.35787874957597854,-0.3739829928466925,1.067643797780219
2010-01-19,-20.296865440267645,-0.35424712976691886,-0.3698490391967018,1.0662027536049246
2010-01-20,-20.082422809290794,-0.35050439979973363,-0.36560020909870905,1.0647363583972418
2010-01-21,-19.861710257242898,-0.3466522390660185,-0.3612392751828731,1.0632468264399604
2010-01-22,-19.63482593289168,-0.342692360584927,-0.35676902821631407,1.0617363794720482
2010-01-23,-19.4018697987224,-0.3386265090309554,-0.352192271931218,1.060207242197521
